epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,96.9672,2.15174,4.42056,1.25387,0.02281,0.14366,0.03525,0.01902,2.22458,3.87027,1.0914,0.000194559,0.000194559,0.000194559
